"Depth","Column","Parameter","Process","Coefficient","SRC","R2","adjR2"
120,7,"SP_denitrification","Reduction",-0.076794050768938,-0.112576838652874,0.929027451669703,0.926824855342211
120,7,"d18O_denitrification","Reduction",-0.085982596949588,-0.0807295799687104,0.929027451669703,0.926824855342211
120,7,"eta_SP_reduction","Reduction",0.103987488664444,0.0465011264318028,0.929027451669703,0.926824855342211
120,7,"eta_18O_reduction","Reduction",0.0135663745801856,0.0235175970008598,0.929027451669703,0.926824855342211
120,8,"BD","Nitrification",-2.05266598539561,-0.0391867267746449,0.955275443616515,0.953887440142544
120,8,"eta_SP_diffusion","Nitrification",-0.070875020154567,-0.00604817540230014,0.955275443616515,0.953887440142544
120,8,"eta_18O_diffusion","Nitrification",-0.155781247650606,-0.012395542743238,0.955275443616515,0.953887440142544
120,8,"SP_nitrification","Nitrification",0.0262287156666613,0.0148349101006222,0.955275443616515,0.953887440142544
120,8,"d18O_nitrification","Nitrification",0.00475302659774085,0.00443802269386479,0.955275443616515,0.953887440142544
120,8,"SP_denitrification","Nitrification",-0.441972343424819,-0.644837250447748,0.955275443616515,0.953887440142544
120,8,"d18O_denitrification","Nitrification",0.160765908342408,0.155859453938879,0.955275443616515,0.953887440142544
120,8,"eta_SP_reduction","Nitrification",0.966989085730395,0.446468409525146,0.955275443616515,0.953887440142544
120,8,"eta_18O_reduction","Nitrification",-0.338615708791253,-0.585614020175345,0.955275443616515,0.953887440142544
120,8,"BD","Denitrification",8.85646144005646,0.118077066565827,0.979508726666993,0.978872790598038
120,8,"eta_SP_diffusion","Denitrification",-0.168406426845274,-0.0100363190654118,0.979508726666993,0.978872790598038
120,8,"eta_18O_diffusion","Denitrification",0.254333695730963,0.0141331473727327,0.979508726666993,0.978872790598038
120,8,"SP_nitrification","Denitrification",0.019284401609831,0.00761725820151298,0.979508726666993,0.978872790598038
120,8,"d18O_nitrification","Denitrification",-0.0477178160099293,-0.0311160491196695,0.979508726666993,0.978872790598038
120,8,"SP_denitrification","Denitrification",0.23367526067089,0.238096151284868,0.979508726666993,0.978872790598038
120,8,"d18O_denitrification","Denitrification",0.346763389781987,0.234777810120892,0.979508726666993,0.978872790598038
120,8,"eta_SP_reduction","Denitrification",-0.439993668535743,-0.141873148230348,0.979508726666993,0.978872790598038
120,8,"eta_18O_reduction","Denitrification",-0.736296056261962,-0.889285997933626,0.979508726666993,0.978872790598038
120,8,"BD","Reduction",26.17599420531,0.622718841793947,0.857947521136809,0.85353899593071
120,8,"eta_SP_diffusion","Reduction",0.214189693898223,0.0227770707021664,0.857947521136809,0.85353899593071
120,8,"eta_18O_diffusion","Reduction",0.209538770105568,0.0207770018033861,0.857947521136809,0.85353899593071
120,8,"SP_nitrification","Reduction",0.115514849436138,0.0814167622610385,0.857947521136809,0.85353899593071
120,8,"d18O_nitrification","Reduction",-0.036504449303785,-0.0424749809509904,0.857947521136809,0.85353899593071
120,8,"SP_denitrification","Reduction",-0.0124108815277346,-0.0225645029261863,0.857947521136809,0.85353899593071
120,8,"d18O_denitrification","Reduction",-0.154525319223925,-0.186683940196931,0.857947521136809,0.85353899593071
120,8,"eta_SP_reduction","Reduction",0.172974223803897,0.0995219028036372,0.857947521136809,0.85353899593071
120,8,"eta_18O_reduction","Reduction",0.297703884871912,0.641589109383612,0.857947521136809,0.85353899593071
120,9,"BD","Nitrification",-38.4387036382243,-0.873066419920434,0.847344468927122,0.842606883480033
120,9,"eta_SP_diffusion","Nitrification",0.235095053418995,0.0232867015079551,0.847344468927122,0.842606883480033
120,9,"eta_18O_diffusion","Nitrification",-0.285015652950709,-0.0262141692122676,0.847344468927122,0.842606883480033
120,9,"SP_nitrification","Nitrification",0.00928128849007255,0.00684900992915458,0.847344468927122,0.842606883480033
120,9,"d18O_nitrification","Nitrification",0.00906946161818546,0.00972455635443558,0.847344468927122,0.842606883480033
120,9,"SP_denitrification","Nitrification",-0.181922961419097,-0.333147050891862,0.847344468927122,0.842606883480033
120,9,"d18O_denitrification","Nitrification",0.0163154003732885,0.018611628881679,0.847344468927122,0.842606883480033
120,9,"eta_SP_reduction","Nitrification",0.196847725799265,0.11370863172993,0.847344468927122,0.842606883480033
120,9,"eta_18O_reduction","Nitrification",-0.00147134115358826,-0.00304381053427798,0.847344468927122,0.842606883480033
120,9,"BD","Denitrification",100.815503799792,0.904604247519985,0.869197228812272,0.865137832465066
120,9,"eta_SP_diffusion","Denitrification",0.0479048690190318,0.00187454939127413,0.869197228812272,0.865137832465066
120,9,"eta_18O_diffusion","Denitrification",-0.0387804494291915,-0.00140907130271766,0.869197228812272,0.865137832465066
120,9,"SP_nitrification","Denitrification",0.0801267034233665,0.0233587471097115,0.869197228812272,0.865137832465066
120,9,"d18O_nitrification","Denitrification",-0.0555340571752243,-0.0235234187140192,0.869197228812272,0.865137832465066
120,9,"SP_denitrification","Denitrification",0.117963889767282,0.0853395378198103,0.869197228812272,0.865137832465066
120,9,"d18O_denitrification","Denitrification",0.101718155840298,0.0458392889076624,0.869197228812272,0.865137832465066
120,9,"eta_SP_reduction","Denitrification",-0.151417191632285,-0.0345534140785503,0.869197228812272,0.865137832465066
120,9,"eta_18O_reduction","Denitrification",-0.259147840686423,-0.211789572428516,0.869197228812272,0.865137832465066
120,9,"BD","Reduction",265.571286349286,0.991003080134392,0.991603724250486,0.991343150175502
120,9,"eta_SP_diffusion","Reduction",-0.22613216485636,-0.00367995205553068,0.991603724250486,0.991343150175502
120,9,"eta_18O_diffusion","Reduction",0.118514114915606,0.00179082355873309,0.991603724250486,0.991343150175502
120,9,"SP_nitrification","Reduction",0.213679231679411,0.0259058097756498,0.991603724250486,0.991343150175502
120,9,"d18O_nitrification","Reduction",-0.0621326063504981,-0.0109451872806921,0.991603724250486,0.991343150175502
120,9,"SP_denitrification","Reduction",-0.0528336499013774,-0.0158955077503979,0.991603724250486,0.991343150175502
120,9,"d18O_denitrification","Reduction",-0.09630270299231,-0.0180484728434551,0.991603724250486,0.991343150175502
120,9,"eta_SP_reduction","Reduction",0.0718561434301456,0.00681933886034497,0.991603724250486,0.991343150175502
120,9,"eta_18O_reduction","Reduction",0.0146752415078065,0.00498775170124887,0.991603724250486,0.991343150175502
120,10,"BD","Nitrification",-1.59319572534627,NA,0.96767235502563,0.966662116120181
120,10,"eta_SP_diffusion","Nitrification",0.283555374705195,NA,0.96767235502563,0.966662116120181
120,10,"eta_18O_diffusion","Nitrification",0.0665947547537126,NA,0.96767235502563,0.966662116120181
120,10,"SP_nitrification","Nitrification",-0.0454759063533076,NA,0.96767235502563,0.966662116120181
120,10,"d18O_nitrification","Nitrification",0.000722850977977962,NA,0.96767235502563,0.966662116120181
120,10,"SP_denitrification","Nitrification",-0.450482533463758,NA,0.96767235502563,0.966662116120181
120,10,"d18O_denitrification","Nitrification",0.187269953450411,NA,0.96767235502563,0.966662116120181
120,10,"eta_SP_reduction","Nitrification",1.04404163606192,NA,0.96767235502563,0.966662116120181
120,10,"eta_18O_reduction","Nitrification",-0.434338708163363,NA,0.96767235502563,0.966662116120181
120,10,"BD","Denitrification",8.41580258151069,NA,0.977438780284175,0.976733742168055
120,10,"eta_SP_diffusion","Denitrification",-0.178460091771946,NA,0.977438780284175,0.976733742168055
120,10,"eta_18O_diffusion","Denitrification",0.0191608848359968,NA,0.977438780284175,0.976733742168055
120,10,"SP_nitrification","Denitrification",0.0463973281110899,NA,0.977438780284175,0.976733742168055
120,10,"d18O_nitrification","Denitrification",-0.00813528006769365,NA,0.977438780284175,0.976733742168055
120,10,"SP_denitrification","Denitrification",0.240075351017407,NA,0.977438780284175,0.976733742168055
120,10,"d18O_denitrification","Denitrification",0.250350481999441,NA,0.977438780284175,0.976733742168055
120,10,"eta_SP_reduction","Denitrification",-0.508675799260152,NA,0.977438780284175,0.976733742168055
120,10,"eta_18O_reduction","Denitrification",-0.601222948237949,NA,0.977438780284175,0.976733742168055
120,10,"BD","Reduction",20.7991660619969,NA,0.91791746349737,0.915352384231663
120,10,"eta_SP_diffusion","Reduction",0.116871911951383,NA,0.91791746349737,0.915352384231663
120,10,"eta_18O_diffusion","Reduction",0.00979892364602021,NA,0.91791746349737,0.915352384231663
120,10,"SP_nitrification","Reduction",0.046763551662489,NA,0.91791746349737,0.915352384231663
120,10,"d18O_nitrification","Reduction",-0.10514482965084,NA,0.91791746349737,0.915352384231663
120,10,"SP_denitrification","Reduction",-0.00218125753416045,NA,0.91791746349737,0.915352384231663
120,10,"d18O_denitrification","Reduction",-0.202672965777818,NA,0.91791746349737,0.915352384231663
120,10,"eta_SP_reduction","Reduction",0.0224954100077549,NA,0.91791746349737,0.915352384231663
120,10,"eta_18O_reduction","Reduction",0.381803247086102,NA,0.91791746349737,0.915352384231663
120,11,"BD","Nitrification",-21.997523288385,-0.668541420214339,0.862588746335692,0.858324259153007
120,11,"eta_SP_diffusion","Nitrification",0.0995891273401135,0.0125717274920853,0.862588746335692,0.858324259153007
120,11,"eta_18O_diffusion","Nitrification",-0.183498571037941,-0.0246107173877683,0.862588746335692,0.858324259153007
120,11,"SP_nitrification","Nitrification",0.0452627630293585,0.0405844366776331,0.862588746335692,0.858324259153007
120,11,"d18O_nitrification","Nitrification",0.0365202040171353,0.0518623737868467,0.862588746335692,0.858324259153007
120,11,"SP_denitrification","Nitrification",-0.242468705149135,-0.57429454511023,0.862588746335692,0.858324259153007
120,11,"d18O_denitrification","Nitrification",-0.0142408902261664,-0.0222330878930802,0.862588746335692,0.858324259153007
120,11,"eta_SP_reduction","Nitrification",0.498567779532124,0.358234587605115,0.862588746335692,0.858324259153007
120,11,"eta_18O_reduction","Nitrification",0.0202181910815651,0.0558509983349185,0.862588746335692,0.858324259153007
120,11,"BD","Denitrification",58.2870197608818,0.669763995669349,0.94346540937259,0.941710887594498
120,11,"eta_SP_diffusion","Denitrification",-0.109332940619154,-0.00521830518578863,0.94346540937259,0.941710887594498
120,11,"eta_18O_diffusion","Denitrification",0.184599988540003,0.00936092294429872,0.94346540937259,0.941710887594498
120,11,"SP_nitrification","Denitrification",0.0729756333151339,0.0247395472327699,0.94346540937259,0.941710887594498
120,11,"d18O_nitrification","Denitrification",-0.16002516008892,-0.0859217037523198,0.94346540937259,0.941710887594498
120,11,"SP_denitrification","Denitrification",0.10833378166022,0.0970148720841417,0.94346540937259,0.941710887594498
120,11,"d18O_denitrification","Denitrification",0.32580462304434,0.192315949072679,0.94346540937259,0.941710887594498
120,11,"eta_SP_reduction","Denitrification",-0.157099777745191,-0.0426790054900598,0.94346540937259,0.941710887594498
120,11,"eta_18O_reduction","Denitrification",-0.651347919035298,-0.680294700216282,0.94346540937259,0.941710887594498
120,11,"BD","Reduction",139.154328005812,0.969793011781076,0.968743071155287,0.967773028535968
120,11,"eta_SP_diffusion","Reduction",0.0445983284687804,0.00129100942245025,0.968743071155287,0.967773028535968
120,11,"eta_18O_diffusion","Reduction",-0.687648015128828,-0.0211487926329169,0.968743071155287,0.967773028535968
120,11,"SP_nitrification","Reduction",0.195015658896778,0.0400973566815917,0.968743071155287,0.967773028535968
120,11,"d18O_nitrification","Reduction",-0.0498779778447649,-0.0162426105877662,0.968743071155287,0.967773028535968
120,11,"SP_denitrification","Reduction",-0.0793184153858947,-0.0430805089879416,0.968743071155287,0.967773028535968
120,11,"d18O_denitrification","Reduction",0.0948998855615388,0.0339747393278738,0.968743071155287,0.967773028535968
120,11,"eta_SP_reduction","Reduction",0.335213062214062,0.0552321613299121,0.968743071155287,0.967773028535968
120,11,"eta_18O_reduction","Reduction",-0.257999745284308,-0.163431482196237,0.968743071155287,0.967773028535968
120,12,"BD","Nitrification",-21.0920607668201,-0.581595456029485,0.858372249479014,0.853976905497328
120,12,"eta_SP_diffusion","Nitrification",0.0500729667296061,0.00662581942059299,0.858372249479014,0.853976905497328
120,12,"eta_18O_diffusion","Nitrification",0.118971086065942,0.0138327398819651,0.858372249479014,0.853976905497328
120,12,"SP_nitrification","Nitrification",0.051079607408895,0.0440296641069751,0.858372249479014,0.853976905497328
120,12,"d18O_nitrification","Nitrification",0.0142801570426449,0.0175612085692433,0.858372249479014,0.853976905497328
120,12,"SP_denitrification","Nitrification",-0.256898171061102,-0.588009665924859,0.858372249479014,0.853976905497328
120,12,"d18O_denitrification","Nitrification",0.0363073992582277,0.0530758739126486,0.858372249479014,0.853976905497328
120,12,"eta_SP_reduction","Nitrification",0.611150745970808,0.409774902412904,0.858372249479014,0.853976905497328
120,12,"eta_18O_reduction","Nitrification",-0.0440778812155815,-0.119130798147106,0.858372249479014,0.853976905497328
120,12,"BD","Denitrification",55.9575105468375,0.65397672534123,0.953641383985819,0.952202668316414
120,12,"eta_SP_diffusion","Denitrification",0.0779575375738071,0.00437216256153239,0.953641383985819,0.952202668316414
120,12,"eta_18O_diffusion","Denitrification",-0.756964121003548,-0.0373030201952858,0.953641383985819,0.952202668316414
120,12,"SP_nitrification","Denitrification",0.0139737532123492,0.00510520054412453,0.953641383985819,0.952202668316414
120,12,"d18O_nitrification","Denitrification",-0.0964126095673272,-0.0502524420603588,0.953641383985819,0.952202668316414
120,12,"SP_denitrification","Denitrification",0.135007638724211,0.130973583619228,0.953641383985819,0.952202668316414
120,12,"d18O_denitrification","Denitrification",0.230870772911042,0.143045067100177,0.953641383985819,0.952202668316414
120,12,"eta_SP_reduction","Denitrification",-0.406761350550288,-0.11559488204883,0.953641383985819,0.952202668316414
120,12,"eta_18O_reduction","Denitrification",-0.578860216437516,-0.663099896490001,0.953641383985819,0.952202668316414
120,12,"BD","Reduction",140.619243158773,0.979586548162343,0.977371756822493,0.976669500999743
120,12,"eta_SP_diffusion","Reduction",-0.0731220424261087,-0.00244444714605413,0.977371756822493,0.976669500999743
120,12,"eta_18O_diffusion","Reduction",-0.00959733881401287,-0.000281912074050102,0.977371756822493,0.976669500999743
120,12,"SP_nitrification","Reduction",0.14669570666027,0.0319456177599778,0.977371756822493,0.976669500999743
120,12,"d18O_nitrification","Reduction",-0.113297450414482,-0.035199591216619,0.977371756822493,0.976669500999743
120,12,"SP_denitrification","Reduction",-0.106107880869676,-0.0613574298652093,0.977371756822493,0.976669500999743
120,12,"d18O_denitrification","Reduction",-0.0414878839599718,-0.0153221377733287,0.977371756822493,0.976669500999743
120,12,"eta_SP_reduction","Reduction",0.0823809716586781,0.0139546833117796,0.977371756822493,0.976669500999743
120,12,"eta_18O_reduction","Reduction",-0.149284363295141,-0.10193274673884,0.977371756822493,0.976669500999743
